"store_id","date","weekly_sales","non_promo_median"
23,"2012-03-02","1705.03","11817.175"
23,"2012-03-09","1645.2","11817.175"
23,"2012-03-16","1229.34","11817.175"
23,"2012-03-23","1084.75","11817.175"
23,"2012-03-30","1537.3","11817.175"
23,"2012-04-06","1902.7","11817.175"
23,"2012-04-13","1444.01","11817.175"
23,"2012-04-20","1417.54","11817.175"
23,"2012-04-27","1418.13","11817.175"
23,"2012-05-04","1757.44","11817.175"
23,"2012-05-11","1391.29","11817.175"
23,"2012-05-18","1452.34","11817.175"
23,"2012-05-25","1316.39","11817.175"
23,"2012-06-01","1493.41","11817.175"
23,"2012-06-08","1452.31","11817.175"
23,"2012-06-15","1494.92","11817.175"
23,"2012-06-22","1507.2","11817.175"
23,"2012-06-29","1711.01","11817.175"
23,"2012-07-06","1610.05","11817.175"
23,"2012-07-13","1581.99","11817.175"
23,"2012-07-20","1501.49","11817.175"
23,"2012-07-27","1309.51","11817.175"
23,"2012-08-03","1321.84","11817.175"
23,"2012-08-10","1412.73","11817.175"
23,"2012-08-17","1518.39","11817.175"
23,"2012-08-24","1558.26","11817.175"
23,"2012-08-31","1661.32","11817.175"
23,"2012-09-07","1616.1","11817.175"
23,"2012-09-14","1445.43","11817.175"
23,"2012-09-21","2024.38","11817.175"
23,"2012-09-28","1918.78","11817.175"
23,"2012-10-05","2115.02","11817.175"
23,"2012-10-12","1380.55","11817.175"
23,"2012-10-19","1560.9","11817.175"
23,"2012-10-26","1564.84","11817.175"
23,"2010-02-12","8903.26","11817.175"
23,"2010-09-10","9886.46","11817.175"
23,"2010-11-26","7070.77","11817.175"
23,"2010-12-31","7402.42","11817.175"
23,"2011-02-11","8432.07","11817.175"
23,"2011-09-09","9280.22","11817.175"
23,"2011-11-11","8237.1","11817.175"
23,"2011-11-18","7485.89","11817.175"
23,"2011-11-25","6037.72","11817.175"
23,"2011-12-02","7589.02","11817.175"
23,"2011-12-09","7876.23","11817.175"
23,"2011-12-16","7705.13","11817.175"
23,"2011-12-23","7025.44","11817.175"
23,"2011-12-30","5140.55","11817.175"
23,"2012-01-06","7497.33","11817.175"
23,"2012-01-13","7083.31","11817.175"
23,"2012-01-20","7707.32","11817.175"
23,"2012-01-27","7332","11817.175"
23,"2012-02-03","8771.81","11817.175"
23,"2012-02-10","8874.28","11817.175"
23,"2012-02-17","9443.69","11817.175"
23,"2012-02-24","8664.32","11817.175"
23,"2012-03-02","9148.1","11817.175"
23,"2012-03-09","8854.4","11817.175"
23,"2012-03-16","8927.77","11817.175"
23,"2012-03-23","8190.59","11817.175"
23,"2012-03-30","8597.13","11817.175"
23,"2012-04-06","10447.19","11817.175"
23,"2012-04-13","7114.08","11817.175"
23,"2012-04-20","8227.34","11817.175"
23,"2012-04-27","8868.32","11817.175"
23,"2012-05-04","9784.42","11817.175"
23,"2012-05-11","8734.72","11817.175"
23,"2012-05-18","8090.34","11817.175"
23,"2012-05-25","8858.32","11817.175"
23,"2012-06-01","8702.94","11817.175"
23,"2012-06-08","9206.59","11817.175"
23,"2012-06-15","8901.55","11817.175"
23,"2012-06-22","8663.25","11817.175"
23,"2012-06-29","8671.67","11817.175"
23,"2012-07-06","10108.88","11817.175"
23,"2012-07-13","8746.97","11817.175"
23,"2012-07-20","8538.37","11817.175"
23,"2012-07-27","8696.98","11817.175"
23,"2012-08-03","9150.97","11817.175"
23,"2012-08-10","7908.92","11817.175"
23,"2012-08-17","8261.84","11817.175"
23,"2012-08-24","9111.66","11817.175"
23,"2012-08-31","9586.38","11817.175"
23,"2012-09-07","9067.56","11817.175"
23,"2012-09-14","8197.4","11817.175"
23,"2012-09-21","8555.49","11817.175"
23,"2012-09-28","8271.43","11817.175"
23,"2012-10-05","10071.25","11817.175"
23,"2012-10-12","9783.48","11817.175"
23,"2012-10-19","9479.67","11817.175"
23,"2012-10-26","9131.38","11817.175"
23,"2010-02-12","227.82","11817.175"
23,"2010-09-10","208.18","11817.175"
23,"2010-11-26","1344.96","11817.175"
23,"2010-12-31","2040.84","11817.175"
23,"2011-02-11","1774.36","11817.175"
23,"2011-09-09","948.46","11817.175"
23,"2011-11-11","882.34","11817.175"
23,"2011-11-18","1348.72","11817.175"
23,"2011-11-25","1397.54","11817.175"
23,"2011-12-02","1090.08","11817.175"
23,"2011-12-09","1449.3","11817.175"
23,"2011-12-16","1438.78","11817.175"
23,"2011-12-23","1540.38","11817.175"
23,"2011-12-30","1665.08","11817.175"
23,"2012-01-06","1433.86","11817.175"
23,"2012-01-13","1410.42","11817.175"
23,"2012-01-20","1274.38","11817.175"
23,"2012-01-27","1269.1","11817.175"
23,"2012-02-03","1421.66","11817.175"
23,"2012-02-10","1448.58","11817.175"
23,"2012-02-17","1001.12","11817.175"
23,"2012-02-24","1113.14","11817.175"
23,"2012-03-02","1216.94","11817.175"
23,"2012-03-09","1259.4","11817.175"
23,"2012-03-16","958.28","11817.175"
23,"2012-03-23","1422.66","11817.175"
23,"2012-03-30","1247.88","11817.175"
23,"2012-04-06","1686.4","11817.175"
23,"2012-04-13","1503.18","11817.175"
23,"2012-04-20","1218.02","11817.175"
23,"2012-04-27","1342.54","11817.175"
23,"2012-05-04","1421.16","11817.175"
23,"2012-05-11","1291.52","11817.175"
23,"2012-05-18","1025.98","11817.175"
23,"2012-05-25","927.48","11817.175"
23,"2012-06-01","786.64","11817.175"
23,"2012-06-08","1066.68","11817.175"
23,"2012-06-15","720.68","11817.175"
23,"2012-06-22","1016.6","11817.175"
23,"2012-06-29","1104.48","11817.175"
23,"2012-07-06","1065.02","11817.175"
23,"2012-07-13","931.76","11817.175"
23,"2012-07-20","544.68","11817.175"
23,"2012-07-27","578.54","11817.175"
23,"2012-08-03","425.8","11817.175"
23,"2012-08-10","544.08","11817.175"
23,"2012-08-17","578.68","11817.175"
23,"2012-08-24","497.84","11817.175"
23,"2012-08-31","595.84","11817.175"
23,"2012-09-07","911.06","11817.175"
23,"2012-09-14","728.08","11817.175"
23,"2012-09-21","685.72","11817.175"
23,"2012-09-28","531.14","11817.175"
23,"2012-10-05","737.76","11817.175"
23,"2012-10-12","1127.86","11817.175"
23,"2012-10-19","1427.68","11817.175"
23,"2012-10-26","1062.54","11817.175"
23,"2010-02-12","4952.66","11817.175"
23,"2010-09-10","6075.69","11817.175"
23,"2010-11-26","4207.13","11817.175"
23,"2010-12-31","4360.75","11817.175"
23,"2011-02-11","3081.88","11817.175"
23,"2011-09-09","5613.6","11817.175"
23,"2011-11-11","4729.57","11817.175"
23,"2011-11-18","4386.12","11817.175"
23,"2011-11-25","4867.59","11817.175"
23,"2011-12-02","6174.6","11817.175"
23,"2011-12-09","11078.84","11817.175"
23,"2011-12-30","5031.83","11817.175"
23,"2012-01-06","3397.51","11817.175"
23,"2012-01-13","3734.78","11817.175"
23,"2012-01-20","3247.47","11817.175"
23,"2012-01-27","2557.52","11817.175"
23,"2012-02-03","3076.22","11817.175"
23,"2012-02-10","3807.59","11817.175"
23,"2012-02-17","3207.26","11817.175"
23,"2012-02-24","4121.16","11817.175"
23,"2012-03-02","3011.54","11817.175"
23,"2012-03-09","4305.2","11817.175"
23,"2012-03-16","4188.73","11817.175"
23,"2012-03-23","3119.46","11817.175"
23,"2012-03-30","2925.76","11817.175"
23,"2012-04-06","3563.47","11817.175"
23,"2012-04-13","2605.6","11817.175"
23,"2012-04-20","2945.56","11817.175"
23,"2012-04-27","3265.59","11817.175"
23,"2012-05-04","4107.08","11817.175"
23,"2012-05-11","5295.74","11817.175"
23,"2012-05-18","4605.55","11817.175"
23,"2012-05-25","4186.94","11817.175"
23,"2012-06-01","4464.08","11817.175"
23,"2012-06-08","4792.77","11817.175"
23,"2012-06-15","5846.06","11817.175"
23,"2012-06-22","4769.53","11817.175"
23,"2012-06-29","4501.61","11817.175"
23,"2012-07-06","3885.37","11817.175"
23,"2012-07-13","4033.82","11817.175"
23,"2012-07-20","4282.29","11817.175"
23,"2012-07-27","3660.46","11817.175"
23,"2012-08-03","4208.89","11817.175"
23,"2012-08-10","5006.61","11817.175"
23,"2012-08-17","4721.96","11817.175"
23,"2012-08-24","5933.16","11817.175"
23,"2012-08-31","5007.7","11817.175"
23,"2012-09-07","6559.86","11817.175"
23,"2012-09-14","3961.28","11817.175"
23,"2012-09-21","4622.28","11817.175"
23,"2012-09-28","4483.15","11817.175"
23,"2012-10-05","5045.66","11817.175"
23,"2012-10-12","4012.76","11817.175"
23,"2012-10-19","4733.6","11817.175"
23,"2012-10-26","3935.06","11817.175"
23,"2010-02-12","8246.04","11817.175"
23,"2010-09-10","6122.23","11817.175"
23,"2010-02-12","1048.74","11817.175"
23,"2010-09-10","949.9","11817.175"
23,"2010-11-26","1311.14","11817.175"
23,"2010-12-31","2060.57","11817.175"
23,"2011-02-11","2383.02","11817.175"
23,"2011-09-09","2529.58","11817.175"
23,"2011-11-11","2131.48","11817.175"
23,"2011-11-18","1864.19","11817.175"
23,"2011-11-25","2153.73","11817.175"
23,"2011-12-02","2427.12","11817.175"
23,"2011-12-09","1546.64","11817.175"
23,"2011-12-16","2469.1","11817.175"
23,"2011-12-23","2746.24","11817.175"
23,"2011-12-30","1752.76","11817.175"
23,"2012-01-06","2377.3","11817.175"
23,"2012-01-13","1770.04","11817.175"
23,"2012-01-20","2453.26","11817.175"
23,"2012-01-27","2056.94","11817.175"
23,"2012-02-03","3026.44","11817.175"
23,"2012-02-10","2102.16","11817.175"
23,"2012-02-17","1721.36","11817.175"
23,"2012-02-24","2100.1","11817.175"
23,"2012-03-02","1865.3","11817.175"
23,"2012-03-09","1739.86","11817.175"
23,"2012-03-16","1781.78","11817.175"
23,"2012-03-23","2069.94","11817.175"
23,"2012-03-30","2199.94","11817.175"
23,"2012-04-06","2686.68","11817.175"
23,"2012-04-13","1891.26","11817.175"
23,"2012-04-20","2205.66","11817.175"
23,"2012-04-27","2306.66","11817.175"
23,"2012-05-04","2924.96","11817.175"
23,"2012-05-11","2912.56","11817.175"
23,"2012-05-18","2683.64","11817.175"
23,"2012-05-25","3204.02","11817.175"
23,"2012-06-01","3135.86","11817.175"
23,"2012-06-08","3372.7","11817.175"
23,"2012-06-15","3368.22","11817.175"
23,"2012-06-22","3679.32","11817.175"
23,"2012-06-29","3692.12","11817.175"
23,"2012-07-06","5489.92","11817.175"
23,"2012-07-13","3060.54","11817.175"
23,"2012-07-20","2868.76","11817.175"
23,"2012-07-27","2813.16","11817.175"
23,"2012-08-03","3677.84","11817.175"
23,"2012-08-10","3136.68","11817.175"
23,"2012-08-17","2844.22","11817.175"
23,"2012-08-24","3040.74","11817.175"
23,"2012-08-31","2867.2","11817.175"
23,"2012-09-07","3784.92","11817.175"
23,"2012-09-14","2621.46","11817.175"
23,"2012-09-21","2191.42","11817.175"
23,"2012-09-28","2029.36","11817.175"
23,"2012-10-05","2542.88","11817.175"
23,"2012-10-12","1980.22","11817.175"
23,"2012-10-19","2008.34","11817.175"
23,"2012-10-26","1882.72","11817.175"
23,"2010-02-12","1898.46","11817.175"
23,"2010-09-10","7.52","11817.175"
23,"2010-12-31","44.52","11817.175"
23,"2011-02-11","695.92","11817.175"
23,"2011-09-09","771.46","11817.175"
23,"2011-11-11","188.34","11817.175"
23,"2011-11-18","225.32","11817.175"
23,"2011-11-25","180.56","11817.175"
23,"2011-12-02","679.74","11817.175"
23,"2011-12-09","350.74","11817.175"
23,"2011-12-16","337.6","11817.175"
23,"2011-12-23","246.37","11817.175"
23,"2011-12-30","235","11817.175"
23,"2012-01-06","95","11817.175"
23,"2012-01-13","90","11817.175"
23,"2012-01-20","25","11817.175"
23,"2012-02-17","4029.08","11817.175"
23,"2012-03-02","0.48","11817.175"
23,"2012-03-09","-6.98","11817.175"
23,"2012-04-06","47.16","11817.175"
23,"2012-04-13","33.01","11817.175"
23,"2012-05-11","1360","11817.175"
23,"2012-05-18","1975","11817.175"
23,"2012-05-25","297.1","11817.175"
23,"2012-06-01","149.42","11817.175"
23,"2012-06-22","11.64","11817.175"
23,"2012-06-29","279.37","11817.175"
23,"2012-07-06","437.8","11817.175"
23,"2012-07-13","116.16","11817.175"
23,"2012-09-14","144.46","11817.175"
23,"2012-09-21","167.16","11817.175"
23,"2012-09-28","310.4","11817.175"
23,"2012-10-05","457.84","11817.175"
23,"2012-10-12","23.28","11817.175"
23,"2012-10-19","1039.84","11817.175"
23,"2010-02-12","8399.97","11817.175"
23,"2010-09-10","9797.84","11817.175"
23,"2012-01-13","9662.67","11817.175"
23,"2012-02-24","11600.33","11817.175"
23,"2012-03-02","11589.1","11817.175"
23,"2012-03-09","10633.46","11817.175"
23,"2012-03-23","11077.88","11817.175"
23,"2012-03-30","11507.82","11817.175"
23,"2010-02-12","3889.65","11817.175"
23,"2010-09-10","4520.88","11817.175"
23,"2010-11-26","5558.38","11817.175"
23,"2010-12-31","5711.99","11817.175"
23,"2011-02-11","6438.07","11817.175"
23,"2011-09-09","7837.88","11817.175"
23,"2011-11-11","6809.02","11817.175"
23,"2011-11-18","5984.4","11817.175"
23,"2011-11-25","4577","11817.175"
23,"2011-12-02","6244.03","11817.175"
23,"2011-12-09","7029.84","11817.175"
23,"2011-12-16","6825.66","11817.175"
23,"2011-12-23","8696.86","11817.175"
23,"2011-12-30","5203.12","11817.175"
23,"2012-01-06","7452.42","11817.175"
23,"2012-01-13","6036.82","11817.175"
23,"2012-01-20","7236.2","11817.175"
23,"2012-01-27","6417.36","11817.175"
23,"2012-02-03","7945.49","11817.175"
23,"2012-02-10","7220.06","11817.175"
23,"2012-02-17","6627.46","11817.175"
23,"2012-02-24","6677.44","11817.175"
23,"2012-03-02","8097.46","11817.175"
23,"2012-03-09","7105.08","11817.175"
23,"2012-03-16","6377.9","11817.175"
23,"2012-03-23","6170.82","11817.175"
23,"2012-03-30","6930.88","11817.175"
23,"2012-04-06","8978.1","11817.175"
23,"2012-04-13","6190.1","11817.175"
23,"2012-04-20","6340.97","11817.175"
23,"2012-04-27","7159.67","11817.175"
23,"2012-05-04","8524.89","11817.175"
23,"2012-05-11","7117.18","11817.175"
23,"2012-05-18","6869.04","11817.175"
23,"2012-05-25","7534.54","11817.175"
23,"2012-06-01","7901.62","11817.175"
23,"2012-06-08","8103.18","11817.175"
23,"2012-06-15","7734.26","11817.175"
23,"2012-06-22","7380.72","11817.175"
23,"2012-06-29","8020.55","11817.175"
23,"2012-07-06","8841.35","11817.175"
23,"2012-07-13","7941.08","11817.175"
23,"2012-07-20","6996.81","11817.175"
23,"2012-07-27","6883.51","11817.175"
23,"2012-08-03","8805.28","11817.175"
23,"2012-08-10","7843.39","11817.175"
23,"2012-08-17","7696.31","11817.175"
23,"2012-08-24","7948.53","11817.175"
23,"2012-08-31","7855.46","11817.175"
23,"2012-09-07","8533.53","11817.175"
23,"2012-09-14","7085.88","11817.175"
23,"2012-09-21","6980.64","11817.175"
23,"2012-09-28","6990.46","11817.175"
23,"2012-10-05","7843.2","11817.175"
23,"2012-10-12","7369.08","11817.175"
23,"2012-10-19","7208.3","11817.175"
23,"2012-10-26","6900.44","11817.175"
23,"2010-02-12","278.45","11817.175"
23,"2010-11-26","99.32","11817.175"
23,"2010-12-31","70.42","11817.175"
23,"2011-02-11","50.96","11817.175"
23,"2011-09-09","15.5","11817.175"
23,"2011-11-11","181.96","11817.175"
23,"2011-11-18","186.77","11817.175"
23,"2011-11-25","260.49","11817.175"
23,"2011-12-02","381.68","11817.175"
23,"2011-12-09","328.76","11817.175"
23,"2011-12-16","387.02","11817.175"
23,"2011-12-23","429.36","11817.175"
23,"2011-12-30","16.23","11817.175"
23,"2012-01-06","112.26","11817.175"
23,"2012-01-13","8","11817.175"
23,"2012-01-20","104.06","11817.175"
23,"2012-01-27","149.48","11817.175"
23,"2012-02-03","269.4","11817.175"
23,"2012-02-10","60","11817.175"
23,"2012-02-17","16","11817.175"
23,"2012-02-24","3","11817.175"
23,"2012-03-02","12.98","11817.175"
23,"2012-03-09","201","11817.175"
23,"2012-03-16","346.46","11817.175"
23,"2012-03-23","429.84","11817.175"
23,"2012-03-30","209","11817.175"
23,"2012-04-06","90.08","11817.175"
23,"2012-04-13","3.92","11817.175"
23,"2012-04-20","1.96","11817.175"
23,"2012-05-04","2.94","11817.175"
23,"2012-05-11","187.26","11817.175"
23,"2012-05-18","208.14","11817.175"
23,"2012-05-25","28.58","11817.175"
23,"2012-06-01","8.68","11817.175"
23,"2012-06-08","20.58","11817.175"
23,"2012-06-15","4.5","11817.175"
23,"2012-06-22","98.76","11817.175"
23,"2012-06-29","40.5","11817.175"
23,"2012-07-06","83.28","11817.175"
23,"2012-07-13","21.28","11817.175"
23,"2012-07-20","13.5","11817.175"
23,"2012-08-03","6","11817.175"
23,"2012-08-10","-0.93","11817.175"
23,"2012-08-17","6.27","11817.175"
23,"2012-08-24","71.72","11817.175"
23,"2012-08-31","17.32","11817.175"
23,"2012-09-07","70.44","11817.175"
23,"2012-09-14","49.38","11817.175"
23,"2012-09-21","28.82","11817.175"
23,"2012-09-28","12.8","11817.175"
23,"2012-10-05","330.53","11817.175"
23,"2012-10-12","279.2","11817.175"
23,"2012-10-19","212.52","11817.175"
23,"2012-10-26","163.15","11817.175"
23,"2012-07-27","29.88","11817.175"
24,"2010-02-12","10363.15","10646.98"
24,"2010-12-31","7215.78","10646.98"
24,"2011-02-11","8812.68","10646.98"
24,"2011-11-11","8082.1","10646.98"
24,"2011-11-18","7073.66","10646.98"
24,"2011-11-25","10638.97","10646.98"
24,"2011-12-02","9382.33","10646.98"
24,"2011-12-30","10288.83","10646.98"
24,"2012-01-06","10532.75","10646.98"
24,"2012-01-13","9359.95","10646.98"
24,"2012-01-27","9161.16","10646.98"
24,"2012-02-03","9240.08","10646.98"
24,"2012-02-10","9834.28","10646.98"
24,"2012-02-17","8948","10646.98"
24,"2012-02-24","8932.03","10646.98"
24,"2012-03-02","8423.61","10646.98"
24,"2012-03-09","9074.17","10646.98"
24,"2012-03-16","7583.38","10646.98"
24,"2012-03-23","7069.17","10646.98"
24,"2012-03-30","8532.34","10646.98"
24,"2012-04-06","9562.86","10646.98"
24,"2012-04-13","7586.32","10646.98"
24,"2012-04-20","6154.76","10646.98"
24,"2012-04-27","7463.67","10646.98"
24,"2012-05-04","7528.93","10646.98"
24,"2012-05-11","7007.13","10646.98"
24,"2012-05-18","6682.82","10646.98"
24,"2012-05-25","8419.74","10646.98"
24,"2012-06-01","7334.14","10646.98"
24,"2012-06-08","8395.82","10646.98"
24,"2012-06-15","7079.61","10646.98"
24,"2012-06-22","7205.91","10646.98"
24,"2012-06-29","7681.13","10646.98"
24,"2012-07-06","9363.99","10646.98"
24,"2012-09-21","10385.43","10646.98"
24,"2012-09-28","8603.1","10646.98"
24,"2012-10-05","8983.09","10646.98"
24,"2012-10-12","7997.56","10646.98"
24,"2012-10-19","7877.41","10646.98"
24,"2012-10-26","7733.14","10646.98"
24,"2010-02-12","6195.6","10646.98"
24,"2010-09-10","5118.84","10646.98"
24,"2010-12-31","5640.1","10646.98"
24,"2011-02-11","2779.28","10646.98"
24,"2011-09-09","3307.67","10646.98"
24,"2011-11-11","3182.87","10646.98"
24,"2011-11-18","3661.21","10646.98"
24,"2011-12-02","3816.43","10646.98"
24,"2011-12-09","5220.16","10646.98"
24,"2011-12-16","8774.08","10646.98"
24,"2011-12-30","6238.35","10646.98"
24,"2012-01-06","2773.73","10646.98"
24,"2012-01-13","1580.63","10646.98"
24,"2012-01-20","1427.74","10646.98"
24,"2012-01-27","2090.33","10646.98"
24,"2012-02-03","3448.06","10646.98"
24,"2012-02-10","2945.54","10646.98"
24,"2012-02-17","3555.59","10646.98"
24,"2012-02-24","3593","10646.98"
24,"2012-03-02","1764.32","10646.98"
24,"2012-03-09","2548.42","10646.98"
24,"2012-03-16","2749.18","10646.98"
24,"2012-03-23","1029.57","10646.98"
24,"2012-03-30","2840.56","10646.98"
24,"2012-04-06","3108.66","10646.98"
24,"2012-04-13","2525.38","10646.98"
24,"2012-04-20","1941.54","10646.98"
24,"2012-04-27","3362.09","10646.98"
24,"2012-05-04","2757.62","10646.98"
24,"2012-05-11","5881.1","10646.98"
24,"2012-05-18","4105.98","10646.98"
24,"2012-05-25","2706.62","10646.98"
24,"2012-06-01","2829.15","10646.98"
24,"2012-06-08","3625.19","10646.98"
24,"2012-06-15","3731.74","10646.98"
24,"2012-06-22","4662.05","10646.98"
24,"2012-06-29","4283.42","10646.98"
24,"2012-07-06","3557.26","10646.98"
24,"2012-07-13","4157.12","10646.98"
24,"2012-07-20","5002.48","10646.98"
24,"2012-07-27","5643.74","10646.98"
24,"2012-08-03","4765.03","10646.98"
24,"2012-08-10","5340.67","10646.98"
24,"2012-08-17","4873.39","10646.98"
24,"2012-08-24","3471.41","10646.98"
24,"2012-08-31","4099.35","10646.98"
24,"2012-09-07","5288.61","10646.98"
24,"2012-09-14","2043.35","10646.98"
24,"2012-09-21","2110.09","10646.98"
24,"2012-09-28","2824.73","10646.98"
24,"2012-10-05","3150.4","10646.98"
24,"2012-10-12","5385.46","10646.98"
24,"2012-10-19","3009.26","10646.98"
24,"2012-10-26","3061.18","10646.98"
24,"2010-12-31","9909.32","10646.98"
24,"2011-02-11","7547.97","10646.98"
24,"2012-01-06","9939.37","10646.98"
24,"2012-01-13","10505.15","10646.98"
24,"2012-01-27","8104.91","10646.98"
24,"2012-02-03","9671.71","10646.98"
24,"2012-03-02","10237.18","10646.98"
24,"2012-04-13","9771.54","10646.98"
24,"2012-04-27","9009.01","10646.98"
24,"2010-02-12","3538.95","10646.98"
24,"2010-09-10","6364.75","10646.98"
24,"2010-11-26","2929.96","10646.98"
24,"2010-12-31","1601.56","10646.98"
24,"2011-02-11","2143.46","10646.98"
24,"2011-09-09","4832.1","10646.98"
24,"2011-11-11","3612.4","10646.98"
24,"2011-11-18","3753.35","10646.98"
24,"2011-11-25","2987.6","10646.98"
24,"2011-12-02","3480.6","10646.98"
24,"2011-12-09","2468.59","10646.98"
24,"2011-12-16","2977.15","10646.98"
24,"2011-12-23","2329.15","10646.98"
24,"2011-12-30","2173.11","10646.98"
24,"2012-01-06","2635.97","10646.98"
24,"2012-01-13","2250.5","10646.98"
24,"2012-01-20","2602.31","10646.98"
24,"2012-01-27","2845.59","10646.98"
24,"2012-02-03","2880.22","10646.98"
24,"2012-02-10","3718.6","10646.98"
24,"2012-02-17","3368.87","10646.98"
24,"2012-02-24","4344.6","10646.98"
24,"2012-03-02","3297.23","10646.98"
24,"2012-03-09","3570.66","10646.98"
24,"2012-03-16","4666.14","10646.98"
24,"2012-03-23","5647.85","10646.98"
24,"2012-03-30","4885.6","10646.98"
24,"2012-04-06","4488.83","10646.98"
24,"2012-04-13","4512.64","10646.98"
24,"2012-04-20","5530.71","10646.98"
24,"2012-04-27","4092.01","10646.98"
24,"2012-05-04","4261.84","10646.98"
24,"2012-05-11","5361.5","10646.98"
24,"2012-05-18","4432.81","10646.98"
24,"2012-05-25","5737.04","10646.98"
24,"2012-06-01","5827.75","10646.98"
24,"2012-06-08","5058.37","10646.98"
24,"2012-06-15","5572.51","10646.98"
24,"2012-06-22","5255.06","10646.98"
24,"2012-06-29","6068.64","10646.98"
24,"2012-07-06","6150.19","10646.98"
24,"2012-07-13","6029.44","10646.98"
24,"2012-07-20","5149.04","10646.98"
24,"2012-07-27","5483.7","10646.98"
24,"2012-08-03","5101.83","10646.98"
24,"2012-08-10","5310.42","10646.98"
24,"2012-08-17","5859.07","10646.98"
24,"2012-08-24","5623.73","10646.98"
24,"2012-08-31","5385.67","10646.98"
24,"2012-09-07","5114.31","10646.98"
24,"2012-09-14","4673.2","10646.98"
24,"2012-09-21","4907.36","10646.98"
24,"2012-09-28","3910.38","10646.98"
24,"2012-10-05","4128.49","10646.98"
24,"2012-10-12","4744.18","10646.98"
24,"2012-10-19","4240.34","10646.98"
24,"2012-10-26","4192.44","10646.98"
24,"2012-01-27","9941.55","10646.98"
24,"2010-02-12","7324.8","10646.98"
24,"2010-11-26","5496.53","10646.98"
24,"2011-11-11","4981.84","10646.98"
24,"2011-11-18","4820.65","10646.98"
24,"2011-11-25","5138.75","10646.98"
24,"2011-12-02","4092.18","10646.98"
24,"2011-12-09","4951.11","10646.98"
24,"2011-12-16","4147.7","10646.98"
24,"2011-12-23","5514.29","10646.98"
24,"2011-12-30","4853.58","10646.98"
24,"2012-01-06","4402.01","10646.98"
24,"2012-01-13","4327.19","10646.98"
24,"2012-01-20","4421.86","10646.98"
24,"2012-01-27","4680.05","10646.98"
24,"2012-02-03","3841.14","10646.98"
24,"2012-02-10","3630.58","10646.98"
24,"2012-02-17","3432.39","10646.98"
24,"2012-02-24","3523.35","10646.98"
24,"2012-03-02","5707.29","10646.98"
24,"2012-03-09","7859.02","10646.98"
24,"2012-09-14","7512","10646.98"
24,"2012-09-21","7740.07","10646.98"
24,"2012-09-28","7198.13","10646.98"
24,"2012-10-05","5790.23","10646.98"
24,"2012-10-12","6727.54","10646.98"
24,"2012-10-19","5698.83","10646.98"
24,"2012-10-26","5755.04","10646.98"
24,"2012-03-30","10567.87","10646.98"
24,"2012-04-20","8977.58","10646.98"
24,"2012-05-25","10636.47","10646.98"
24,"2012-07-13","10281.41","10646.98"
24,"2010-02-12","7312.6","10646.98"
24,"2010-09-10","29","10646.98"
24,"2011-02-11","5070.78","10646.98"
24,"2011-09-09","345.71","10646.98"
24,"2012-01-06","3552.9","10646.98"
24,"2012-01-13","1418.28","10646.98"
24,"2012-01-20","1528.06","10646.98"
24,"2012-01-27","1241.94","10646.98"
24,"2012-02-03","2290.45","10646.98"
24,"2012-02-10","3385.91","10646.98"
24,"2012-02-17","6165.24","10646.98"
24,"2012-02-24","1510.83","10646.98"
24,"2012-03-02","1051.03","10646.98"
24,"2012-03-09","1667.56","10646.98"
24,"2012-03-16","1718.8","10646.98"
24,"2012-03-23","2264.89","10646.98"
24,"2012-03-30","4428.86","10646.98"
24,"2012-04-13","4237.52","10646.98"
24,"2012-04-20","109.63","10646.98"
24,"2012-04-27","40.45","10646.98"
24,"2012-05-04","-0.63","10646.98"
24,"2012-05-11","-20.59","10646.98"
24,"2012-05-25","6.9","10646.98"
24,"2012-06-01","3.97","10646.98"
24,"2012-06-08","6.31","10646.98"
24,"2012-06-22","9.97","10646.98"
24,"2012-06-29","2","10646.98"
24,"2012-07-13","3","10646.98"
24,"2012-07-20","5.97","10646.98"
24,"2012-08-10","1.5","10646.98"
24,"2012-08-17","25.79","10646.98"
24,"2012-08-24","22.35","10646.98"
24,"2012-08-31","563.79","10646.98"
24,"2012-09-07","1047.4","10646.98"
24,"2012-09-14","1610.57","10646.98"
24,"2012-09-21","5082.68","10646.98"
24,"2012-09-28","6208.87","10646.98"
24,"2012-10-05","8183.23","10646.98"
24,"2010-02-12","124.88","10646.98"
24,"2010-09-10","54","10646.98"
24,"2010-11-26","83","10646.98"
24,"2010-12-31","42","10646.98"
24,"2011-02-11","166.42","10646.98"
24,"2011-09-09","104.5","10646.98"
24,"2011-11-11","106.05","10646.98"
24,"2011-11-18","16.22","10646.98"
24,"2011-11-25","82.33","10646.98"
24,"2011-12-02","46.56","10646.98"
24,"2011-12-09","103.53","10646.98"
24,"2011-12-16","119.08","10646.98"
24,"2011-12-23","85.45","10646.98"
24,"2011-12-30","71.09","10646.98"
24,"2012-01-06","62.31","10646.98"
24,"2012-01-13","30.86","10646.98"
24,"2012-01-20","31.05","10646.98"
24,"2012-01-27","87","10646.98"
24,"2012-02-03","48.81","10646.98"
24,"2012-02-10","76.74","10646.98"
24,"2012-02-17","86.18","10646.98"
24,"2012-02-24","36.86","10646.98"
24,"2012-03-02","42.35","10646.98"
24,"2012-03-09","113.33","10646.98"
24,"2012-03-16","50.54","10646.98"
24,"2012-03-23","107.34","10646.98"
24,"2012-03-30","13.14","10646.98"
